"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
5198;1559,48;25,9913333333;1731492368,911;5;0,36;1,8;0;0;0
5199;1559,781;25,99635;1731492369,214;5;0,36;1,8;0;0;0
5200;1560,081;26,00135;1731492369,51;5;0,36;1,8;0;0;0
5201;1560,38;26,0063333333;1731492369,811;5;0,36;1,8;0;0;0
5202;1560,682;26,0113666667;1731492370,11;5;0,36;1,8;0;0;0
5203;1560,984;26,0164;1731492370,414;5;0,36;1,8;0;0;0
5204;1561,281;26,02135;1731492370,709;5;0,36;1,8;0;0;0
5205;1561,581;26,02635;1731492371,014;5;0,36;1,8;0;0;0
5206;1561,88;26,0313333333;1731492371,31;5;0,36;1,8;0;0;0
5207;1562,18;26,0363333333;1731492371,608;5;0,36;1,8;0;0;0
5208;1562,481;26,04135;1731492371,911;5;0,36;1,8;0;0;0
5209;1562,78;26,0463333333;1731492372,21;5;0,36;1,8;0;0;0
5210;1563,08;26,0513333333;1731492372,511;5;0,36;1,8;0;0;0
5211;1563,386;26,0564333333;1731492372,815;5;0,36;1,8;0;0;0
5212;1563,68;26,0613333333;1731492373,11;5;0,36;1,8;0;0;0
5213;1563,981;26,06635;1731492373,414;5;0,36;1,8;0;0;0
5214;1564,28;26,0713333333;1731492373,71;5;0,36;1,8;0;0;0
5215;1564,58;26,0763333333;1731492374,008;5;0,36;1,8;0;0;0
5216;1564,881;26,08135;1731492374,309;5;0,36;1,8;0;0;0
5217;1565,18;26,0863333333;1731492374,61;5;0,36;1,8;0;0;0
5218;1565,481;26,09135;1731492374,907;5;0,36;1,8;0;0;0
5219;1565,78;26,0963333333;1731492375,212;5;0,36;1,8;0;0;0
5220;1566,081;26,10135;1731492375,509;5;0,36;1,8;0;0;0
5221;1566,382;26,1063666667;1731492375,812;5;0,36;1,8;0;0;0
5222;1566,68;26,1113333333;1731492376,115;5;0,36;1,8;0;0;0
5223;1566,98;26,1163333333;1731492376,413;5;0,36;1,8;0;0;0
5224;1567,281;26,12135;1731492376,709;5;0,36;1,8;0;0;0
5225;1567,581;26,12635;1731492377,016;5;0,36;1,8;0;0;0
5226;1567,881;26,13135;1731492377,312;5;0,36;1,8;0;0;0
5227;1568,181;26,13635;1731492377,612;5;0,36;1,8;0;0;0
5228;1568,482;26,1413666667;1731492377,913;5;0,36;1,8;0;0;0
5229;1568,78;26,1463333333;1731492378,214;5;0,36;1,8;0;0;0
5230;1569,08;26,1513333333;1731492378,511;5;0,36;1,8;0;0;0
5231;1569,383;26,1563833333;1731492378,811;5;0,36;1,8;0;0;0
5232;1569,681;26,16135;1731492379,112;5;0,36;1,8;0;0;0
5233;1569,981;26,16635;1731492379,416;5;0,36;1,8;0;0;0
5234;1570,288;26,1714666667;1731492379,722;5;0,36;1,8;0;0;0
5235;1570,581;26,17635;1731492380,013;5;0,36;1,8;0;0;0
5236;1570,88;26,1813333333;1731492380,317;5;0,36;1,8;0;0;0
5237;1571,181;26,18635;1731492380,61;5;0,36;1,8;0;0;0
5238;1571,481;26,19135;1731492380,912;5;0,36;1,8;0;0;0
5239;1571,781;26,19635;1731492381,211;5;0,36;1,8;0;0;0
5240;1572,093;26,20155;1731492381,524;5;0,37;1,85;0;0;0
5241;1572,387;26,20645;1731492381,819;5;0,36;1,8;0;0;0
5242;1572,681;26,21135;1731492382,118;5;0,36;1,8;0;0;0
5243;1572,981;26,21635;1731492382,411;5;0,36;1,8;0;0;0
5244;1573,28;26,2213333333;1731492382,709;5;0,36;1,8;0;0;0
5245;1573,581;26,22635;1731492383,007;5;0,36;1,8;0;0;0
5246;1573,881;26,23135;1731492383,311;5;0,36;1,8;0;0;0
5247;1574,181;26,23635;1731492383,613;5;0,36;1,8;0;0;0
5248;1574,481;26,24135;1731492383,916;5;0,36;1,8;0;0;0
5249;1574,791;26,2465166667;1731492384,218;5;0,36;1,8;0;0;0
5250;1575,081;26,25135;1731492384,513;5;0,36;1,8;0;0;0
5251;1575,381;26,25635;1731492384,812;5;0,36;1,8;0;0;0
5252;1575,681;26,26135;1731492385,113;5;0,36;1,8;0;0;0
5253;1575,98;26,2663333333;1731492385,413;5;0,36;1,8;0;0;0
5254;1576,28;26,2713333333;1731492385,71;5;0,36;1,8;0;0;0
5255;1576,581;26,27635;1731492386,013;5;0,36;1,8;0;0;0
5256;1576,881;26,28135;1731492386,314;5;0,36;1,8;0;0;0
5257;1577,181;26,28635;1731492386,615;5;0,36;1,8;0;0;0
5258;1577,481;26,29135;1731492386,916;5;0,36;1,8;0;0;0
5259;1577,78;26,2963333333;1731492387,213;5;0,36;1,8;0;0;0
5260;1578,081;26,30135;1731492387,51;5;0,36;1,8;0;0;0
5261;1578,381;26,30635;1731492387,818;5;0,36;1,8;0;0;0
5262;1578,691;26,3115166667;1731492388,122;5;0,36;1,8;0;0;0
5263;1578,98;26,3163333333;1731492388,414;5;0,36;1,8;0;0;0
5264;1579,281;26,32135;1731492388,719;5;0,36;1,8;0;0;0
5265;1579,581;26,32635;1731492389,015;5;0,36;1,8;0;0;0
5266;1579,88;26,3313333333;1731492389,312;5;0,36;1,8;0;0;0
5267;1580,181;26,33635;1731492389,612;5;0,36;1,8;0;0;0
5268;1580,48;26,3413333333;1731492389,912;5;0,36;1,8;0;0;0
5269;1580,781;26,34635;1731492390,215;5;0,36;1,8;0;0;0
5270;1581,081;26,35135;1731492390,512;5;0,36;1,8;0;0;0
5271;1581,382;26,3563666667;1731492390,816;5;0,36;1,8;0;0;0
5272;1581,682;26,3613666667;1731492391,113;5;0,36;1,8;0;0;0
5273;1581,981;26,36635;1731492391,411;5;0,36;1,8;0;0;0
5274;1582,281;26,37135;1731492391,716;5;0,36;1,8;0;0;0
5275;1582,581;26,37635;1731492392,014;5;0,36;1,8;0;0;0
5276;1582,88;26,3813333333;1731492392,311;5;0,36;1,8;0;0;0
5277;1583,181;26,38635;1731492392,618;5;0,36;1,8;0;0;0
5278;1583,48;26,3913333333;1731492392,915;5;0,36;1,8;0;0;0
5279;1583,78;26,3963333333;1731492393,209;5;0,36;1,8;0;0;0
5280;1584,081;26,40135;1731492393,512;5;0,36;1,8;0;0;0
5281;1584,381;26,40635;1731492393,812;5;0,36;1,8;0;0;0
5282;1584,681;26,41135;1731492394,109;5;0,36;1,8;0;0;0
5283;1584,981;26,41635;1731492394,414;5;0,36;1,8;0;0;0
5284;1585,281;26,42135;1731492394,716;5;0,36;1,8;0;0;0
5285;1585,58;26,4263333333;1731492395,014;5;0,36;1,8;0;0;0
5286;1585,893;26,43155;1731492395,323;5;0,36;1,8;0;0;0
5287;1586,181;26,43635;1731492395,616;5;0,36;1,8;0;0;0
5288;1586,488;26,4414666667;1731492395,924;5;0,36;1,8;0;0;0
5289;1586,787;26,44645;1731492396,224;5;0,36;1,8;0;0;0
5290;1587,081;26,45135;1731492396,512;5;0,36;1,8;0;0;0
5291;1587,381;26,45635;1731492396,808;5;0,36;1,8;0;0;0
5292;1587,68;26,4613333333;1731492397,112;5;0,36;1,8;0;0;0
5293;1587,981;26,46635;1731492397,413;5;0,36;1,8;0;0;0
5294;1588,281;26,47135;1731492397,713;5;0,36;1,8;0;0;0
5295;1588,581;26,47635;1731492398,01;5;0,36;1,8;0;0;0
5296;1588,88;26,4813333333;1731492398,315;5;0,36;1,8;0;0;0
5297;1589,191;26,4865166667;1731492398,623;5;0,36;1,8;0;0;0
5298;1589,48;26,4913333333;1731492398,914;5;0,36;1,8;0;0;0
5299;1589,78;26,4963333333;1731492399,217;5;0,36;1,8;0;0;0
5300;1590,081;26,50135;1731492399,515;5;0,36;1,8;0;0;0
5301;1590,38;26,5063333333;1731492399,816;5;0,36;1,8;0;0;0
5302;1590,681;26,51135;1731492400,109;5;0,36;1,8;0;0;0
5303;1590,993;26,51655;1731492400,424;5;0,36;1,8;0;0;0
5304;1591,28;26,5213333333;1731492400,71;5;0,36;1,8;0;0;0
5305;1591,581;26,52635;1731492401,012;5;0,36;1,8;0;0;0
5306;1591,881;26,53135;1731492401,316;5;0,36;1,8;0;0;0
5307;1592,181;26,53635;1731492401,615;5;0,36;1,8;0;0;0
5308;1592,48;26,5413333333;1731492401,913;5;0,36;1,8;0;0;0
5309;1592,781;26,54635;1731492402,213;5;0,36;1,8;0;0;0
5310;1593,081;26,55135;1731492402,511;5;0,36;1,8;0;0;0
5311;1593,393;26,55655;1731492402,825;5;0,36;1,8;0;0;0
5312;1593,681;26,56135;1731492403,12;5;0,36;1,8;0;0;0
5313;1593,981;26,56635;1731492403,414;5;0,36;1,8;0;0;0
5314;1594,281;26,57135;1731492403,714;5;0,36;1,8;0;0;0
5315;1594,582;26,5763666667;1731492404,019;5;0,36;1,8;0;0;0
5316;1594,881;26,58135;1731492404,314;5;0,36;1,8;0;0;0
5317;1595,181;26,58635;1731492404,614;5;0,36;1,8;0;0;0
5318;1595,48;26,5913333333;1731492404,911;5;0,36;1,8;0;0;0
5319;1595,791;26,5965166667;1731492405,227;5;0,36;1,8;0;0;0
5320;1596,081;26,60135;1731492405,512;5;0,36;1,8;0;0;0
5321;1596,38;26,6063333333;1731492405,815;5;0,36;1,8;0;0;0
5322;1596,683;26,6113833333;1731492406,177;5;0,36;1,8;0;0;0
5323;1596,983;26,6163833333;1731492406,476;5;0,36;1,8;0;0;0
5324;1597,281;26,62135;1731492406,772;5;0,36;1,8;0;0;0
5325;1597,591;26,6265166667;1731492407,083;5;0,36;1,8;0;0;0
5326;1597,885;26,6314166667;1731492407,378;5;0,36;1,8;0;0;0
5327;1598,181;26,63635;1731492407,674;5;0,36;1,8;0;0;0
5328;1598,491;26,6415166667;1731492407,984;5;0,36;1,8;0;0;0
5329;1598,79;26,6465;1731492408,283;5;0,36;1,8;0;0;0
5330;1599,092;26,6515333333;1731492408,579;5;0,36;1,8;0;0;0
5331;1599,386;26,6564333333;1731492408,878;5;0,36;1,8;0;0;0
5332;1599,696;26,6616;1731492409,188;5;0,36;1,8;0;0;0
5333;1599,991;26,6665166667;1731492409,484;5;0,36;1,8;0;0;0
5334;1600,289;26,6714833333;1731492409,781;5;0,36;1,8;0;0;0
5335;1600,586;26,6764333333;1731492410,079;5;0,36;1,8;0;0;0
5336;1600,885;26,6814166667;1731492410,381;5;0,36;1,8;0;0;0
5337;1601,188;26,6864666667;1731492410,68;5;0,36;1,8;0;0;0
5338;1601,482;26,6913666667;1731492410,975;5;0,36;1,8;0;0;0
5339;1601,78;26,6963333333;1731492411,274;5;0,36;1,8;0;0;0
5340;1602,095;26,7015833333;1731492411,602;5;0,36;1,8;0;0;0
5341;1602,393;26,70655;1731492411,884;5;0,36;1,8;0;0;0
5342;1602,69;26,7115;1731492412,183;5;0,36;1,8;0;0;0
5343;1602,992;26,7165333333;1731492412,481;5;0,36;1,8;0;0;0
5344;1603,286;26,7214333333;1731492412,779;5;0,36;1,8;0;0;0
5345;1603,581;26,72635;1731492413,072;5;0,36;1,8;0;0;0
5346;1603,891;26,7315166667;1731492413,384;5;0,36;1,8;0;0;0
5347;1604,19;26,7365;1731492413,684;5;0,36;1,8;0;0;0
5348;1604,488;26,7414666667;1731492413,982;5;0,36;1,8;0;0;0
5349;1604,789;26,7464833333;1731492414,279;5;0,36;1,8;0;0;0
5350;1605,085;26,7514166667;1731492414,575;5;0,36;1,8;0;0;0
5351;1605,396;26,7566;1731492414,888;5;0,36;1,8;0;0;0
5352;1605,694;26,7615666667;1731492415,186;5;0,36;1,8;0;0;0
5353;1605,99;26,7665;1731492415,482;5;0,36;1,8;0;0;0
5354;1606,286;26,7714333333;1731492415,78;5;0,36;1,8;0;0;0
5355;1606,586;26,7764333333;1731492416,078;5;0,36;1,8;0;0;0
5356;1606,882;26,7813666667;1731492416,375;5;0,36;1,8;0;0;0
5357;1607,193;26,78655;1731492416,686;5;0,36;1,8;0;0;0
5358;1607,488;26,7914666667;1731492416,98;5;0,36;1,8;0;0;0
5359;1607,782;26,7963666667;1731492417,276;5;0,36;1,8;0;0;0
5360;1608,082;26,8013666667;1731492417,575;5;0,36;1,8;0;0;0
5361;1608,394;26,8065666667;1731492417,887;5;0,36;1,8;0;0;0
5362;1608,692;26,8115333333;1731492418,184;5;0,36;1,8;0;0;0
5363;1608,987;26,81645;1731492418,479;5;0,36;1,8;0;0;0
5364;1609,283;26,8213833333;1731492418,776;5;0,36;1,8;0;0;0
5365;1609,594;26,8265666667;1731492419,086;5;0,36;1,8;0;0;0
5366;1609,889;26,8314833333;1731492419,381;5;0,36;1,8;0;0;0
5367;1610,187;26,83645;1731492419,681;5;0,36;1,8;0;0;0
5368;1610,484;26,8414;1731492419,977;5;0,36;1,8;0;0;0
5369;1610,781;26,84635;1731492420,272;5;0,36;1,8;0;0;0
5370;1611,092;26,8515333333;1731492420,584;5;0,36;1,8;0;0;0
5371;1611,385;26,8564166667;1731492420,879;5;0,36;1,8;0;0;0
5372;1611,681;26,86135;1731492421,174;5;0,36;1,8;0;0;0
5373;1611,993;26,86655;1731492421,486;5;0,36;1,8;0;0;0
5374;1612,288;26,8714666667;1731492421,781;5;0,36;1,8;0;0;0
5375;1612,583;26,8763833333;1731492422,075;5;0,36;1,8;0;0;0
5376;1612,895;26,8815833333;1731492422,387;5;0,36;1,8;0;0;0
5377;1613,19;26,8865;1731492422,649;5;0,36;1,8;0;0;0
5378;1613,48;26,8913333333;1731492422,911;5;0,36;1,8;0;0;0
5379;1613,781;26,89635;1731492423,209;5;0,36;1,8;0;0;0
5380;1614,08;26,9013333333;1731492423,509;5;0,36;1,8;0;0;0
5381;1614,392;26,9065333333;1731492423,824;5;0,36;1,8;0;0;0
5382;1614,681;26,91135;1731492424,113;5;0,36;1,8;0;0;0
5383;1614,981;26,91635;1731492424,412;5;0,36;1,8;0;0;0
5384;1615,28;26,9213333333;1731492424,713;5;0,36;1,8;0;0;0
5385;1615,581;26,92635;1731492425,016;5;0,36;1,8;0;0;0
5386;1615,881;26,93135;1731492425,316;5;0,36;1,8;0;0;0
5387;1616,18;26,9363333333;1731492425,614;5;0,36;1,8;0;0;0
5388;1616,48;26,9413333333;1731492425,911;5;0,36;1,8;0;0;0
5389;1616,783;26,9463833333;1731492426,214;5;0,36;1,8;0;0;0
5390;1617,08;26,9513333333;1731492426,513;5;0,36;1,8;0;0;0
5391;1617,38;26,9563333333;1731492426,816;5;0,36;1,8;0;0;0
5392;1617,681;26,96135;1731492427,116;5;0,36;1,8;0;0;0
5393;1617,981;26,96635;1731492427,409;5;0,36;1,8;0;0;0
5394;1618,281;26,97135;1731492427,714;5;0,36;1,8;0;0;0
5395;1618,58;26,9763333333;1731492428,016;5;0,36;1,8;0;0;0
5396;1618,881;26,98135;1731492428,314;5;0,36;1,8;0;0;0
5397;1619,181;26,98635;1731492428,612;5;0,36;1,8;0;0;0
5398;1619,481;26,99135;1731492428,909;5;0,36;1,8;0;0;0
5399;1619,78;26,9963333333;1731492429,215;5;0,36;1,8;0;0;0
5400;1620,081;27,00135;1731492429,509;5;0,36;1,8;0;0;0
5401;1620,381;27,00635;1731492429,815;5;0,36;1,8;0;0;0
5402;1620,68;27,0113333333;1731492430,112;5;0,36;1,8;0;0;0
5403;1620,981;27,01635;1731492430,416;5;0,36;1,8;0;0;0
5404;1621,281;27,02135;1731492430,713;5;0,36;1,8;0;0;0
5405;1621,58;27,0263333333;1731492431,018;5;0,36;1,8;0;0;0
5406;1621,88;27,0313333333;1731492431,31;5;0,36;1,8;0;0;0
5407;1622,18;27,0363333333;1731492431,613;5;0,36;1,8;0;0;0
5408;1622,48;27,0413333333;1731492431,915;5;0,36;1,8;0;0;0
5409;1622,781;27,04635;1731492432,216;5;0,36;1,8;0;0;0
5410;1623,08;27,0513333333;1731492432,511;5;0,36;1,8;0;0;0
5411;1623,381;27,05635;1731492432,814;5;0,36;1,8;0;0;0
5412;1623,68;27,0613333333;1731492433,11;5;0,36;1,8;0;0;0
5413;1623,98;27,0663333333;1731492433,414;5;0,36;1,8;0;0;0
5414;1624,281;27,07135;1731492433,714;5;0,36;1,8;0;0;0
5415;1624,592;27,0765333333;1731492434,028;5;0,36;1,8;0;0;0
5416;1624,881;27,08135;1731492434,318;5;0,36;1,8;0;0;0
5417;1625,18;27,0863333333;1731492434,615;5;0,36;1,8;0;0;0
5418;1625,481;27,09135;1731492434,915;5;0,36;1,8;0;0;0
5419;1625,792;27,0965333333;1731492435,221;5;0,36;1,8;0;0;0
5420;1626,081;27,10135;1731492435,514;5;0,37;1,85;0;0;0
5421;1626,38;27,1063333333;1731492435,811;5;0,36;1,8;0;0;0
5422;1626,683;27,1113833333;1731492436,115;5;0,36;1,8;0;0;0
5423;1626,981;27,11635;1731492436,412;5;0,36;1,8;0;0;0
5424;1627,292;27,1215333333;1731492436,721;5;0,36;1,8;0;0;0
5425;1627,58;27,1263333333;1731492437,012;5;0,36;1,8;0;0;0
5426;1627,882;27,1313666667;1731492437,314;5;0,36;1,8;0;0;0
5427;1628,18;27,1363333333;1731492437,614;5;0,36;1,8;0;0;0
5428;1628,48;27,1413333333;1731492437,915;5;0,36;1,8;0;0;0
5429;1628,792;27,1465333333;1731492438,229;5;0,36;1,8;0;0;0
5430;1629,08;27,1513333333;1731492438,513;5;0,36;1,8;0;0;0
5431;1629,381;27,15635;1731492438,814;5;0,36;1,8;0;0;0
5432;1629,681;27,16135;1731492439,111;5;0,36;1,8;0;0;0
5433;1629,981;27,16635;1731492439,412;5;0,36;1,8;0;0;0
5434;1630,281;27,17135;1731492439,709;5;0,36;1,8;0;0;0
5435;1630,58;27,1763333333;1731492440,013;5;0,36;1,8;0;0;0
5436;1630,881;27,18135;1731492440,314;5;0,36;1,8;0;0;0
5437;1631,181;27,18635;1731492440,617;5;0,36;1,8;0;0;0
5438;1631,48;27,1913333333;1731492440,915;5;0,36;1,8;0;0;0
5439;1631,782;27,1963666667;1731492441,216;5;0,36;1,8;0;0;0
5440;1632,082;27,2013666667;1731492441,516;5;0,36;1,8;0;0;0
5441;1632,382;27,2063666667;1731492441,817;5;0,36;1,8;0;0;0
5442;1632,681;27,21135;1731492442,113;5;0,36;1,8;0;0;0
5443;1632,981;27,21635;1731492442,414;5;0,36;1,8;0;0;0
5444;1633,281;27,22135;1731492442,711;5;0,36;1,8;0;0;0
5445;1633,58;27,2263333333;1731492443,013;5;0,36;1,8;0;0;0
5446;1633,893;27,23155;1731492443,331;5;0,36;1,8;0;0;0
5447;1634,18;27,2363333333;1731492443,613;5;0,36;1,8;0;0;0
5448;1634,48;27,2413333333;1731492443,91;5;0,36;1,8;0;0;0
5449;1634,781;27,24635;1731492444,217;5;0,36;1,8;0;0;0
5450;1635,081;27,25135;1731492444,511;5;0,36;1,8;0;0;0
5451;1635,381;27,25635;1731492444,808;5;0,36;1,8;0;0;0
5452;1635,681;27,26135;1731492445,117;5;0,36;1,8;0;0;0
5453;1635,981;27,26635;1731492445,414;5;0,36;1,8;0;0;0
5454;1636,287;27,27145;1731492445,72;5;0,36;1,8;0;0;0
5455;1636,581;27,27635;1731492446,018;5;0,36;1,8;0;0;0
5456;1636,881;27,28135;1731492446,311;5;0,36;1,8;0;0;0
5457;1637,181;27,28635;1731492446,614;5;0,36;1,8;0;0;0
5458;1637,48;27,2913333333;1731492446,916;5;0,36;1,8;0;0;0
5459;1637,787;27,29645;1731492447,218;5;0,36;1,8;0;0;0
5460;1638,081;27,30135;1731492447,515;5;0,36;1,8;0;0;0
5461;1638,381;27,30635;1731492447,815;5;0,36;1,8;0;0;0
5462;1638,68;27,3113333333;1731492448,115;5;0,36;1,8;0;0;0
5463;1638,981;27,31635;1731492448,414;5;0,36;1,8;0;0;0
5464;1639,292;27,3215333333;1731492448,722;5;0,36;1,8;0;0;0
5465;1639,581;27,32635;1731492449,014;5;0,36;1,8;0;0;0
5466;1639,881;27,33135;1731492449,308;5;0,36;1,8;0;0;0
5467;1640,18;27,3363333333;1731492449,612;5;0,36;1,8;0;0;0
5468;1640,482;27,3413666667;1731492449,91;5;0,36;1,8;0;0;0
5469;1640,78;27,3463333333;1731492450,215;5;0,36;1,8;0;0;0
5470;1641,08;27,3513333333;1731492450,506;5;0,36;1,8;0;0;0
5471;1641,382;27,3563666667;1731492450,815;5;0,36;1,8;0;0;0
5472;1641,68;27,3613333333;1731492451,111;5;0,36;1,8;0;0;0
5473;1641,982;27,3663666667;1731492451,419;5;0,36;1,8;0;0;0
5474;1642,281;27,37135;1731492451,716;5;0,36;1,8;0;0;0
5475;1642,58;27,3763333333;1731492452,014;5;0,36;1,8;0;0;0
5476;1642,881;27,38135;1731492452,314;5;0,36;1,8;0;0;0
5477;1643,18;27,3863333333;1731492452,614;5;0,36;1,8;0;0;0
5478;1643,48;27,3913333333;1731492452,916;5;0,36;1,8;0;0;0
5479;1643,781;27,39635;1731492453,217;5;0,36;1,8;0;0;0
5480;1644,082;27,4013666667;1731492453,517;5;0,36;1,8;0;0;0
5481;1644,381;27,40635;1731492453,812;5;0,36;1,8;0;0;0
5482;1644,681;27,41135;1731492454,116;5;0,36;1,8;0;0;0
5483;1644,981;27,41635;1731492454,414;5;0,36;1,8;0;0;0
5484;1645,281;27,42135;1731492454,715;5;0,36;1,8;0;0;0
5485;1645,581;27,42635;1731492455,012;5;0,39;1,95;0;0;0
5486;1645,88;27,4313333333;1731492455,315;5;0,36;1,8;0;0;0
5487;1646,181;27,43635;1731492455,614;5;0,36;1,8;0;0;0
5488;1646,481;27,44135;1731492455,912;5;0,36;1,8;0;0;0
5489;1646,78;27,4463333333;1731492456,213;5;0,36;1,8;0;0;0
5490;1647,08;27,4513333333;1731492456,513;5;0,36;1,8;0;0;0
5491;1647,394;27,4565666667;1731492456,826;5;0,36;1,8;0;0;0
5492;1647,683;27,4613833333;1731492457,118;5;0,36;1,8;0;0;0
5493;1647,98;27,4663333333;1731492457,413;5;0,36;1,8;0;0;0
5494;1648,282;27,4713666667;1731492457,72;5;0,36;1,8;0;0;0
5495;1648,581;27,47635;1731492458,011;5;0,36;1,8;0;0;0
5496;1648,88;27,4813333333;1731492458,314;5;0,36;1,8;0;0;0
5497;1649,181;27,48635;1731492458,614;5;0,36;1,8;0;0;0
5498;1649,48;27,4913333333;1731492458,913;5;0,36;1,8;0;0;0
5499;1649,781;27,49635;1731492459,215;5;0,36;1,8;0;0;0
5500;1650,081;27,50135;1731492459,515;5;0,36;1,8;0;0;0
5501;1650,381;27,50635;1731492459,814;5;0,36;1,8;0;0;0
5502;1650,68;27,5113333333;1731492460,119;5;0,36;1,8;0;0;0
5503;1650,981;27,51635;1731492460,415;5;0,36;1,8;0;0;0
5504;1651,28;27,5213333333;1731492460,711;5;0,36;1,8;0;0;0
5505;1651,58;27,5263333333;1731492461,012;5;0,36;1,8;0;0;0
5506;1651,881;27,53135;1731492461,31;5;0,36;1,8;0;0;0
5507;1652,181;27,53635;1731492461,611;5;0,36;1,8;0;0;0
5508;1652,48;27,5413333333;1731492461,91;5;0,36;1,8;0;0;0
5509;1652,781;27,54635;1731492462,215;5;0,36;1,8;0;0;0
5510;1653,081;27,55135;1731492462,515;5;0,36;1,8;0;0;0
5511;1653,381;27,55635;1731492462,813;5;0,36;1,8;0;0;0
5512;1653,681;27,56135;1731492463,111;5;0,36;1,8;0;0;0
5513;1653,992;27,5665333333;1731492463,424;5;0,36;1,8;0;0;0
5514;1654,28;27,5713333333;1731492463,711;5;0,36;1,8;0;0;0
5515;1654,581;27,57635;1731492464,007;5;0,36;1,8;0;0;0
5516;1654,88;27,5813333333;1731492464,31;5;0,36;1,8;0;0;0
5517;1655,181;27,58635;1731492464,613;5;0,36;1,8;0;0;0
5518;1655,481;27,59135;1731492464,912;5;0,36;1,8;0;0;0
5519;1655,78;27,5963333333;1731492465,213;5;0,36;1,8;0;0;0
5520;1656,081;27,60135;1731492465,512;5;0,36;1,8;0;0;0
5521;1656,381;27,60635;1731492465,813;5;0,36;1,8;0;0;0
5522;1656,681;27,61135;1731492466,11;5;0,39;1,95;0;0;0
5523;1656,98;27,6163333333;1731492466,411;5;0,36;1,8;0;0;0
5524;1657,28;27,6213333333;1731492466,713;5;0,36;1,8;0;0;0
5525;1657,581;27,62635;1731492467,011;5;0,36;1,8;0;0;0
5526;1657,88;27,6313333333;1731492467,312;5;0,36;1,8;0;0;0
5527;1658,18;27,6363333333;1731492467,615;5;0,36;1,8;0;0;0
5528;1658,481;27,64135;1731492467,912;5;0,36;1,8;0;0;0
5529;1658,782;27,6463666667;1731492468,215;5;0,36;1,8;0;0;0
5530;1659,081;27,65135;1731492468,513;5;0,36;1,8;0;0;0
5531;1659,381;27,65635;1731492468,814;5;0,36;1,8;0;0;0
5532;1659,681;27,66135;1731492469,112;5;0,36;1,8;0;0;0
5533;1659,981;27,66635;1731492469,414;5;0,36;1,8;0;0;0
5534;1660,281;27,67135;1731492469,713;5;0,36;1,8;0;0;0
5535;1660,581;27,67635;1731492470,013;5;0,36;1,8;0;0;0
5536;1660,88;27,6813333333;1731492470,314;5;0,36;1,8;0;0;0
5537;1661,18;27,6863333333;1731492470,61;5;0,36;1,8;0;0;0
5538;1661,481;27,69135;1731492470,908;5;0,36;1,8;0;0;0
5539;1661,781;27,69635;1731492471,214;5;0,36;1,8;0;0;0
5540;1662,081;27,70135;1731492471,513;5;0,36;1,8;0;0;0
5541;1662,382;27,7063666667;1731492471,814;5;0,36;1,8;0;0;0
5542;1662,68;27,7113333333;1731492472,118;5;0,36;1,8;0;0;0
5543;1662,98;27,7163333333;1731492472,416;5;0,36;1,8;0;0;0
5544;1663,282;27,7213666667;1731492472,714;5;0,36;1,8;0;0;0
5545;1663,581;27,72635;1731492473,018;5;0,36;1,8;0;0;0
5546;1663,884;27,7314;1731492473,316;5;0,36;1,8;0;0;0
5547;1664,181;27,73635;1731492473,614;5;0,36;1,8;0;0;0
5548;1664,48;27,7413333333;1731492473,914;5;0,36;1,8;0;0;0
5549;1664,781;27,74635;1731492474,219;5;0,36;1,8;0;0;0
5550;1665,081;27,75135;1731492474,508;5;0,36;1,8;0;0;0
5551;1665,38;27,7563333333;1731492474,812;5;0,36;1,8;0;0;0
5552;1665,681;27,76135;1731492475,107;5;0,36;1,8;0;0;0
5553;1665,981;27,76635;1731492475,407;5;0,36;1,8;0;0;0
5554;1666,28;27,7713333333;1731492475,713;5;0,36;1,8;0;0;0
5555;1666,581;27,77635;1731492476,011;5;0,36;1,8;0;0;0
5556;1666,881;27,78135;1731492476,311;5;0,36;1,8;0;0;0
5557;1667,181;27,78635;1731492476,619;5;0,36;1,8;0;0;0
5558;1667,481;27,79135;1731492476,915;5;0,36;1,8;0;0;0
5559;1667,781;27,79635;1731492477,214;5;0,36;1,8;0;0;0
5560;1668,081;27,80135;1731492477,513;5;0,36;1,8;0;0;0
5561;1668,38;27,8063333333;1731492477,807;5;0,36;1,8;0;0;0
5562;1668,68;27,8113333333;1731492478,114;5;0,36;1,8;0;0;0
5563;1668,981;27,81635;1731492478,421;5;0,36;1,8;0;0;0
5564;1669,288;27,8214666667;1731492478,718;5;0,36;1,8;0;0;0
5565;1669,581;27,82635;1731492479,006;5;0,36;1,8;0;0;0
5566;1669,883;27,8313833333;1731492479,315;5;0,36;1,8;0;0;0
5567;1670,181;27,83635;1731492479,613;5;0,36;1,8;0;0;0
5568;1670,481;27,84135;1731492479,913;5;0,36;1,8;0;0;0
5569;1670,782;27,8463666667;1731492480,215;5;0,36;1,8;0;0;0
5570;1671,081;27,85135;1731492480,511;5;0,36;1,8;0;0;0
5571;1671,381;27,85635;1731492480,815;5;0,36;1,8;0;0;0
5572;1671,68;27,8613333333;1731492481,113;5;0,36;1,8;0;0;0
5573;1671,981;27,86635;1731492481,41;5;0,36;1,8;0;0;0
